"","DATE","TIME","BOROUGH","ZIP.CODE","LATITUDE","LONGITUDE","ON.STREET.NAME","CROSS.STREET.NAME","PERSONS.INJURED","PERSONS.KILLED","PEDESTRIANS.INJURED","PEDESTRIANS.KILLED","CYCLISTS.INJURED","CYCLISTS.KILLED","MOTORISTS.INJURED","MOTORISTS.KILLED","VEHICLE.1.TYPE","VEHICLE.2.TYPE","VEHICLE.1.FACTOR","hour","Month","Avg..High","Avg..Low","Mean","time_of_day","season"
"1998","09/28/2016","8:09",2,11221,NA,NA,"GREENE AVENUE","LEWIS AVENUE",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","DRIVER INEXPERIENCE",8,9,"24¡C","16¡C","21¡C","Morning","Fall"
"1999","09/29/2016","0:09",2,11205,NA,NA,"DE KALB AVENUE","NOSTRAND AVENUE",1,0,0,0,1,0,0,0,"TAXI","BICYCLE","TRAFFIC CONTROL DISREGARDED",0,9,"24¡C","16¡C","21¡C","Midnight","Fall"
"2000","09/29/2016","10:20",2,11201,40.690292,-73.98444,"DUFFIELD STREET","FULTON STREET",2,0,0,0,2,0,1,0,"SPORT UTILITY/STATION WAGON","PASSENGER VEHICLE","DRIVER INATTENTION/DISTRACTION",10,9,"24¡C","16¡C","21¡C","Morning","Fall"
"2001","09/29/2016","16:09",1,11361,NA,NA,"OCEANIA STREET","NORTHERN BOULEVARD",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",16,9,"24¡C","16¡C","21¡C","Afternoon","Fall"
"2002","09/29/2016","16:55",1,11101,40.746033,-73.93441,"SKILLMAN AVENUE","1 BOULEVARD",3,0,0,0,3,0,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","TRAFFIC CONTROL DISREGARDED",16,9,"24¡C","16¡C","21¡C","Afternoon","Fall"
"2003","09/29/2016","19:09",1,11354,NA,NA,"","",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",19,9,"24¡C","16¡C","21¡C","Evening","Fall"
"2004","09/30/2016","0:09",1,11103,NA,NA,"41 STREET","30 AVENUE",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","DRIVER INATTENTION/DISTRACTION",0,9,"24¡C","16¡C","21¡C","Midnight","Fall"
"2005","09/30/2016","17:09",2,11221,NA,NA,"MONROE STREET","STUYVESANT AVENUE",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","DRIVER INATTENTION/DISTRACTION",17,9,"24¡C","16¡C","21¡C","Afternoon","Fall"
"2006","09/30/2016","18:09",3,10016,NA,NA,"LEXINGTON AVENUE","EAST 28 STREET",1,0,0,0,1,0,0,0,"BICYCLE","PASSENGER VEHICLE","DRIVER INATTENTION/DISTRACTION",18,9,"24¡C","16¡C","21¡C","Afternoon","Fall"
"2007","09/30/2016","18:09",3,10128,NA,NA,"EAST 96 STREET","3 AVENUE",1,0,0,0,1,0,0,0,"TAXI","BICYCLE","TURNING IMPROPERLY",18,9,"24¡C","16¡C","21¡C","Afternoon","Fall"
"2008","09/30/2016","20:09",2,11231,NA,NA,"SMITH STREET","DE GRAW STREET",1,0,0,0,1,0,0,0,"BICYCLE","","FAILURE TO YIELD RIGHT-OF-WAY",20,9,"24¡C","16¡C","21¡C","Evening","Fall"
"2009","09/30/2016","9:09",3,10018,NA,NA,"","",1,0,0,0,1,0,0,0,"TAXI","BICYCLE","DRIVER INATTENTION/DISTRACTION",9,9,"24¡C","16¡C","21¡C","Morning","Fall"
"2010","10/01/16","13:10",4,10462,NA,NA,"","",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","DRIVER INATTENTION/DISTRACTION",13,10,"18¡C","9¡C","14¡C","Afternoon","Fall"
"2011","10/01/16","17:10",1,11436,NA,NA,"","",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","ALCOHOL INVOLVEMENT",17,10,"18¡C","9¡C","14¡C","Afternoon","Fall"
"2012","10/01/16","18:10",4,10456,40.8281594,-73.9129604,"CLAY AVENUE","EAST 165 STREET",1,0,0,0,2,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","DRIVER INATTENTION/DISTRACTION",18,10,"18¡C","9¡C","14¡C","Afternoon","Fall"
"2013","10/01/16","19:10",1,11415,NA,NA,"METROPOLITAN AVENUE","BREVOORT STREET",1,0,0,0,3,0,0,0,"PASSENGER VEHICLE","BICYCLE","DRIVER INATTENTION/DISTRACTION",19,10,"18¡C","9¡C","14¡C","Evening","Fall"
"2014","10/01/16","20:10",2,11206,NA,NA,"","",1,0,0,0,1,0,0,0,"BICYCLE","","DRIVER INATTENTION/DISTRACTION",20,10,"18¡C","9¡C","14¡C","Evening","Fall"
"2015","10/01/16","22:10",1,11101,NA,NA,"23 STREET","44 DRIVE",1,0,0,0,1,0,0,0,"BICYCLE","SPORT UTILITY/STATION WAGON","DRIVER INEXPERIENCE",22,10,"18¡C","9¡C","14¡C","Evening","Fall"
"2016","10/01/16","3:10",2,11211,NA,NA,"BEDFORD AVENUE","NORTH 10 STREET",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","DRIVER INATTENTION/DISTRACTION",3,10,"18¡C","9¡C","14¡C","Midnight","Fall"
"2017","10/02/16","14:10",1,11106,NA,NA,"12 STREET","BROADWAY",1,0,0,0,1,0,1,0,"PASSENGER VEHICLE","SPORT UTILITY/STATION WAGON","FAILURE TO YIELD RIGHT-OF-WAY",14,10,"18¡C","9¡C","14¡C","Afternoon","Fall"
"2018","10/02/16","14:10",3,10040,NA,NA,"BROADWAY","WEST 193 STREET",1,0,0,0,1,0,0,0,"BICYCLE","","DRIVER INATTENTION/DISTRACTION",14,10,"18¡C","9¡C","14¡C","Afternoon","Fall"
"2019","10/02/16","19:10",2,11203,NA,NA,"ALBANY AVENUE","MAPLE STREET",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","DRIVER INATTENTION/DISTRACTION",19,10,"18¡C","9¡C","14¡C","Evening","Fall"
"2020","10/02/16","19:10",3,10024,NA,NA,"WEST 86 STREET","BROADWAY",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","DRIVER INATTENTION/DISTRACTION",19,10,"18¡C","9¡C","14¡C","Evening","Fall"
"2021","10/02/16","8:10",2,11230,NA,NA,"CONEY ISLAND AVENUE","AVENUE L",1,0,0,0,2,0,0,0,"TAXI","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",8,10,"18¡C","9¡C","14¡C","Morning","Fall"
"2022","10/03/16","15:10",4,10454,NA,NA,"WILLIS AVENUE","EAST 135 STREET",1,0,0,0,1,0,0,0,"PICK-UP TRUCK","BICYCLE","DRIVER INATTENTION/DISTRACTION",15,10,"18¡C","9¡C","14¡C","Afternoon","Fall"
"2023","10/03/16","16:10",1,11373,NA,NA,"","",1,0,0,0,1,0,0,0,"BICYCLE","PASSENGER VEHICLE","FAILURE TO YIELD RIGHT-OF-WAY",16,10,"18¡C","9¡C","14¡C","Afternoon","Fall"
"2024","10/03/16","16:10",3,10021,NA,NA,"3 AVENUE","EAST 76 STREET",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","DRIVER INATTENTION/DISTRACTION",16,10,"18¡C","9¡C","14¡C","Afternoon","Fall"
"2025","10/03/16","20:10",3,10029,NA,NA,"PARK AVENUE","EAST 115 STREET",1,0,0,0,2,0,0,0,"TAXI","BICYCLE","DRIVER INATTENTION/DISTRACTION",20,10,"18¡C","9¡C","14¡C","Evening","Fall"
"2026","10/03/16","23:10",3,10021,NA,NA,"2 AVENUE","EAST 71 STREET",1,0,0,0,1,0,0,0,"TAXI","BICYCLE","DRIVER INEXPERIENCE",23,10,"18¡C","9¡C","14¡C","Evening","Fall"
"2027","10/04/16","0:10",3,10014,NA,NA,"7 AVENUE SOUTH","BLEECKER STREET",1,0,0,0,1,0,0,0,"TAXI","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",0,10,"18¡C","9¡C","14¡C","Midnight","Fall"
"2028","10/04/16","14:10",5,10306,NA,NA,"HYLAN BOULEVARD","BURBANK AVENUE",1,0,0,0,2,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","DRIVER INATTENTION/DISTRACTION",14,10,"18¡C","9¡C","14¡C","Afternoon","Fall"
"2029","10/04/16","17:10",3,10040,40.8586629,-73.9316212,"","",1,0,0,0,1,0,0,0,"BICYCLE","PASSENGER VEHICLE","DRIVER INATTENTION/DISTRACTION",17,10,"18¡C","9¡C","14¡C","Afternoon","Fall"
"2030","10/04/16","18:10",1,11104,NA,NA,"40 STREET","47 AVENUE",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","DRIVER INATTENTION/DISTRACTION",18,10,"18¡C","9¡C","14¡C","Afternoon","Fall"
"2031","10/04/16","20:10",1,11368,NA,NA,"","",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",20,10,"18¡C","9¡C","14¡C","Evening","Fall"
"2032","10/04/16","20:10",1,11377,NA,NA,"69 STREET","31 AVENUE",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",20,10,"18¡C","9¡C","14¡C","Evening","Fall"
"2033","10/04/16","21:10",2,11229,40.610266,-73.9546954,"KINGS HIGHWAY","EAST 19 STREET",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",21,10,"18¡C","9¡C","14¡C","Evening","Fall"
"2034","10/04/16","23:10",3,10028,NA,NA,"EAST 85 STREET","1 AVENUE",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","TRAFFIC CONTROL DISREGARDED",23,10,"18¡C","9¡C","14¡C","Evening","Fall"
"2035","10/04/16","7:10",1,11101,NA,NA,"NORTHERN BOULEVARD","35 STREET",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",7,10,"18¡C","9¡C","14¡C","Morning","Fall"
"2036","10/05/16","16:10",3,10002,40.7150813,-73.9924897,"CANAL STREET","ALLEN STREET",1,0,0,0,1,0,0,0,"TAXI","BICYCLE","DRIVER INATTENTION/DISTRACTION",16,10,"18¡C","9¡C","14¡C","Afternoon","Fall"
"2037","10/05/16","21:10",3,10040,40.8608597,-73.9288208,"ELLWOOD STREET","WEST 196 STREET",1,0,0,0,1,0,0,0,"BICYCLE","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",21,10,"18¡C","9¡C","14¡C","Evening","Fall"
"2038","10/05/16","22:10",3,10010,40.7367906,-73.9784973,"1 AVENUE","EAST 23 STREET",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","TRAFFIC CONTROL DISREGARDED",22,10,"18¡C","9¡C","14¡C","Evening","Fall"
"2039","10/05/16","4:10",2,11203,40.6374565,-73.9288573,"UTICA AVENUE","FARRAGUT ROAD",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","DRIVER INATTENTION/DISTRACTION",4,10,"18¡C","9¡C","14¡C","Midnight","Fall"
"2040","10/05/16","7:10",1,11373,40.7403043,-73.8703995,"","",2,0,0,0,2,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","DRIVER INATTENTION/DISTRACTION",7,10,"18¡C","9¡C","14¡C","Morning","Fall"
"2041","10/06/16","17:10",3,10002,40.7217977,-73.9919694,"","",1,0,0,0,1,0,0,0,"BICYCLE","","DRIVER INATTENTION/DISTRACTION",17,10,"18¡C","9¡C","14¡C","Afternoon","Fall"
"2042","10/06/16","5:10",5,10305,40.5852401,-74.0934086,"HYLAN BOULEVARD","BUEL AVENUE",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",5,10,"18¡C","9¡C","14¡C","Midnight","Fall"
"2043","10/06/16","7:10",2,11221,40.6950782,-73.9253664,"","",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","BACKING UNSAFELY",7,10,"18¡C","9¡C","14¡C","Morning","Fall"
"2044","10/06/16","7:10",3,10036,40.7571029,-73.9861935,"","",1,0,0,0,1,0,0,0,"BICYCLE","","DRIVER INATTENTION/DISTRACTION",7,10,"18¡C","9¡C","14¡C","Morning","Fall"
"2045","10/07/16","15:10",2,11207,40.6776042,-73.9023376,"FULTON STREET","WILLIAMS PLACE",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",15,10,"18¡C","9¡C","14¡C","Afternoon","Fall"
"2046","10/07/16","17:10",1,11374,40.7309116,-73.860831,"97 STREET","63 ROAD",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","DRIVER INATTENTION/DISTRACTION",17,10,"18¡C","9¡C","14¡C","Afternoon","Fall"
"2047","10/07/16","17:10",1,11436,40.6863048,-73.7939082,"SUTPHIN BOULEVARD","LINDEN BOULEVARD",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",17,10,"18¡C","9¡C","14¡C","Afternoon","Fall"
"2048","10/08/16","12:10",1,11368,40.7449625,-73.8612419,"","",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","BACKING UNSAFELY",12,10,"18¡C","9¡C","14¡C","Morning","Fall"
"2049","10/08/16","16:10",2,11217,40.6775456,-73.98294,"","",1,0,0,0,1,0,0,0,"BICYCLE","PASSENGER VEHICLE","TRAFFIC CONTROL DISREGARDED",16,10,"18¡C","9¡C","14¡C","Afternoon","Fall"
"2050","10/08/16","16:10",1,11368,40.753928,-73.8599563,"","",1,0,0,0,1,0,0,0,"BICYCLE","SPORT UTILITY/STATION WAGON","DRIVER INATTENTION/DISTRACTION",16,10,"18¡C","9¡C","14¡C","Afternoon","Fall"
"2051","10/08/16","17:10",2,11217,40.6810085,-73.9773363,"","",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","DRIVER INATTENTION/DISTRACTION",17,10,"18¡C","9¡C","14¡C","Afternoon","Fall"
"2052","10/08/16","19:10",3,10027,40.8103789,-73.9435702,"","",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","DRIVER INATTENTION/DISTRACTION",19,10,"18¡C","9¡C","14¡C","Evening","Fall"
"2053","10/08/16","19:10",1,11373,40.7418818,-73.8721611,"92 STREET","48 AVENUE",1,0,0,0,1,0,0,0,"BICYCLE","SPORT UTILITY/STATION WAGON","DRIVER INATTENTION/DISTRACTION",19,10,"18¡C","9¡C","14¡C","Evening","Fall"
"2054","10/08/16","1:10",1,11375,NA,NA,"108 STREET","JEWEL AVENUE",1,0,0,0,3,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","ALCOHOL INVOLVEMENT",1,10,"18¡C","9¡C","14¡C","Midnight","Fall"
"2055","10/08/16","2:10",3,10016,40.7463915,-73.9776353,"EAST 35 STREET","3 AVENUE",1,0,0,0,1,0,0,0,"PICK-UP TRUCK","BICYCLE","DRIVER INATTENTION/DISTRACTION",2,10,"18¡C","9¡C","14¡C","Midnight","Fall"
"2056","10/09/16","17:10",1,11385,40.7085506,-73.8980974,"","",1,0,0,0,1,0,0,0,"BICYCLE","PASSENGER VEHICLE","DRIVER INATTENTION/DISTRACTION",17,10,"18¡C","9¡C","14¡C","Afternoon","Fall"
"2057","10/09/16","21:10",2,11217,40.6818344,-73.9758325,"FLATBUSH AVENUE","DEAN STREET",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","TRAFFIC CONTROL DISREGARDED",21,10,"18¡C","9¡C","14¡C","Evening","Fall"
"2058","10/09/16","22:10",1,11370,NA,NA,"81 STREET","31 AVENUE",1,0,0,0,2,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","DRIVER INEXPERIENCE",22,10,"18¡C","9¡C","14¡C","Evening","Fall"
"2059","10/10/16","10:10",2,11220,40.6425838,-73.9985947,"45 STREET","9 AVENUE",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","BACKING UNSAFELY",10,10,"18¡C","9¡C","14¡C","Morning","Fall"
"2060","10/10/16","20:10",2,11225,40.6635186,-73.9572076,"BEDFORD AVENUE","EMPIRE BOULEVARD",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",20,10,"18¡C","9¡C","14¡C","Evening","Fall"
"2061","10/10/16","23:10",1,11372,40.748888,-73.8925679,"","",1,0,0,0,1,0,0,0,"BICYCLE","SPORT UTILITY/STATION WAGON","DRIVER INATTENTION/DISTRACTION",23,10,"18¡C","9¡C","14¡C","Evening","Fall"
"2062","10/10/16","8:20",1,11377,40.741154,-73.919106,"47 AVENUE","46 STREET",1,0,0,0,2,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","TRAFFIC CONTROL DISREGARDED",8,10,"18¡C","9¡C","14¡C","Morning","Fall"
"2063","10/11/16","13:10",3,10018,40.7520714,-73.9834659,"","",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","DRIVER INATTENTION/DISTRACTION",13,10,"18¡C","9¡C","14¡C","Afternoon","Fall"
"2064","10/11/16","14:10",2,11230,40.61617,-73.954587,"AVENUE N","OCEAN AVENUE",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","TURNING IMPROPERLY",14,10,"18¡C","9¡C","14¡C","Afternoon","Fall"
"2065","10/11/16","17:10",2,11201,40.6997037,-73.9804639,"NAVY STREET","SANDS STREET",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",17,10,"18¡C","9¡C","14¡C","Afternoon","Fall"
"2066","10/11/16","18:10",1,11368,40.7501575,-73.8606319,"","",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","DRIVER INATTENTION/DISTRACTION",18,10,"18¡C","9¡C","14¡C","Afternoon","Fall"
"2067","10/11/16","19:10",1,11420,40.6802503,-73.8222184,"111 AVENUE","118 STREET",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","TRAFFIC CONTROL DISREGARDED",19,10,"18¡C","9¡C","14¡C","Evening","Fall"
"2068","10/11/16","19:10",2,11226,40.6506684,-73.9524697,"CHURCH AVENUE","ROGERS AVENUE",1,0,0,0,1,0,0,0,"BICYCLE","","DRIVER INATTENTION/DISTRACTION",19,10,"18¡C","9¡C","14¡C","Evening","Fall"
"2069","10/11/16","19:10",2,11217,40.6824939,-73.9796145,"4 AVENUE","BERGEN STREET",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",19,10,"18¡C","9¡C","14¡C","Evening","Fall"
"2070","10/11/16","20:10",1,11103,40.7589746,-73.9189996,"BROADWAY","STEINWAY STREET",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","DRIVER INATTENTION/DISTRACTION",20,10,"18¡C","9¡C","14¡C","Evening","Fall"
"2071","10/11/16","7:10",1,11101,40.7375371,-73.9299449,"GREENPOINT AVENUE","HUNTERS POINT AVENUE",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","DRIVER INATTENTION/DISTRACTION",7,10,"18¡C","9¡C","14¡C","Morning","Fall"
"2072","10/11/16","8:10",3,10011,40.7410552,-73.9978601,"WEST 18 STREET","7 AVENUE",1,0,0,0,1,0,0,0,"BICYCLE","","PRESCRIPTION MEDICATION",8,10,"18¡C","9¡C","14¡C","Morning","Fall"
"2073","10/11/16","9:10",2,11205,40.6894687,-73.9691048,"VANDERBILT AVENUE","DE KALB AVENUE",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","DRIVER INATTENTION/DISTRACTION",9,10,"18¡C","9¡C","14¡C","Morning","Fall"
"2074","10/12/16","21:10",1,11372,40.7546805,-73.8937353,"NORTHERN BOULEVARD","73 STREET",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","TRAFFIC CONTROL DISREGARDED",21,10,"18¡C","9¡C","14¡C","Evening","Fall"
"2075","10/12/16","23:10",1,11373,40.7482152,-73.8784576,"ROOSEVELT AVENUE","BRITTON AVENUE",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",23,10,"18¡C","9¡C","14¡C","Evening","Fall"
"2076","10/12/16","8:10",2,11211,NA,NA,"","",1,0,0,0,2,0,0,0,"BICYCLE","SPORT UTILITY/STATION WAGON","FAILURE TO YIELD RIGHT-OF-WAY",8,10,"18¡C","9¡C","14¡C","Morning","Fall"
"2077","10/13/2016","11:10",2,11237,40.7055364,-73.918253,"","",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",11,10,"18¡C","9¡C","14¡C","Morning","Fall"
"2078","10/13/2016","11:10",2,11209,40.6347195,-74.0370849,"","",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",11,10,"18¡C","9¡C","14¡C","Morning","Fall"
"2079","10/13/2016","12:10",1,11368,40.7501467,-73.8607258,"","",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","DRIVER INATTENTION/DISTRACTION",12,10,"18¡C","9¡C","14¡C","Morning","Fall"
"2080","10/13/2016","12:10",3,10010,40.7422214,-73.9911947,"","",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","DRIVER INATTENTION/DISTRACTION",12,10,"18¡C","9¡C","14¡C","Morning","Fall"
"2081","10/13/2016","14:10",2,11226,40.6448523,-73.9600159,"OCEAN AVENUE","BEVERLEY ROAD",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","TRAFFIC CONTROL DISREGARDED",14,10,"18¡C","9¡C","14¡C","Afternoon","Fall"
"2082","10/13/2016","15:10",3,10018,40.7528546,-73.9929799,"WEST 35 STREET","8 AVENUE",1,0,0,0,1,0,0,0,"BICYCLE","PASSENGER VEHICLE","DRIVER INATTENTION/DISTRACTION",15,10,"18¡C","9¡C","14¡C","Afternoon","Fall"
"2083","10/13/2016","17:10",2,11226,40.6495224,-73.9557895,"BEDFORD AVENUE","ERASMUS STREET",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","DRIVER INATTENTION/DISTRACTION",17,10,"18¡C","9¡C","14¡C","Afternoon","Fall"
"2084","10/13/2016","23:10",2,11203,NA,NA,"CHURCH AVENUE","2 AVENUE",1,0,0,0,2,0,0,0,"PASSENGER VEHICLE","BICYCLE","TURNING IMPROPERLY",23,10,"18¡C","9¡C","14¡C","Evening","Fall"
"2085","10/13/2016","8:10",5,10301,40.644811,-74.0959676,"RICHMOND TERRACE","LAFAYETTE AVENUE",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","DRIVER INATTENTION/DISTRACTION",8,10,"18¡C","9¡C","14¡C","Morning","Fall"
"2086","10/14/2016","11:10",2,11206,40.6983271,-73.9429582,"","",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","DRIVER INATTENTION/DISTRACTION",11,10,"18¡C","9¡C","14¡C","Morning","Fall"
"2087","10/14/2016","11:10",4,10462,40.8319276,-73.85104,"CASTLE HILL AVENUE","GLEASON AVENUE",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",11,10,"18¡C","9¡C","14¡C","Morning","Fall"
"2088","10/14/2016","12:10",3,10003,40.7348379,-73.9907554,"EAST 14 STREET","BROADWAY",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","DRIVER INATTENTION/DISTRACTION",12,10,"18¡C","9¡C","14¡C","Morning","Fall"
"2089","10/14/2016","14:10",3,10019,40.7650525,-73.9747952,"","",1,0,0,0,1,0,0,0,"BICYCLE","","DRIVER INATTENTION/DISTRACTION",14,10,"18¡C","9¡C","14¡C","Afternoon","Fall"
"2090","10/14/2016","16:10",2,11218,40.6395035,-73.9874573,"13 AVENUE","41 STREET",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","DRIVER INATTENTION/DISTRACTION",16,10,"18¡C","9¡C","14¡C","Afternoon","Fall"
"2091","10/14/2016","21:10",3,10038,40.7127156,-73.9987519,"","",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","DRIVER INATTENTION/DISTRACTION",21,10,"18¡C","9¡C","14¡C","Evening","Fall"
"2092","10/14/2016","22:10",1,11377,40.7432581,-73.898131,"WOODSIDE AVENUE","66 STREET",1,0,0,0,1,0,0,0,"BICYCLE","PASSENGER VEHICLE","FAILURE TO YIELD RIGHT-OF-WAY",22,10,"18¡C","9¡C","14¡C","Evening","Fall"
"2093","10/14/2016","23:10",2,11218,40.6463789,-73.97084,"CONEY ISLAND AVENUE","CHURCH AVENUE",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","DRIVER INATTENTION/DISTRACTION",23,10,"18¡C","9¡C","14¡C","Evening","Fall"
"2094","10/14/2016","5:10",1,11377,40.744756,-73.9105432,"ROOSEVELT AVENUE","54 STREET",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","DRIVER INATTENTION/DISTRACTION",5,10,"18¡C","9¡C","14¡C","Midnight","Fall"
"2095","10/15/2016","13:10",3,10002,NA,NA,"ALLEN STREET","EAST HOUSTON STREET",1,0,0,0,3,0,0,0,"TAXI","BICYCLE","DRIVER INATTENTION/DISTRACTION",13,10,"18¡C","9¡C","14¡C","Afternoon","Fall"
"2096","10/15/2016","17:10",1,11370,40.7565114,-73.8969087,"32 AVENUE","70 STREET",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","TRAFFIC CONTROL DISREGARDED",17,10,"18¡C","9¡C","14¡C","Afternoon","Fall"
"2097","10/15/2016","20:10",3,10011,40.7416672,-74.0011295,"WEST 17 STREET","8 AVENUE",1,0,0,0,1,0,0,0,"PASSENGER VEHICLE","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY",20,10,"18¡C","9¡C","14¡C","Evening","Fall"
"2098","10/15/2016","3:10",2,11218,40.6546496,-73.9732655,"PROSPECT PARK SOUTHWEST","VANDERBILT STREET",1,0,0,0,1,0,0,0,"BICYCLE","","ALCOHOL INVOLVEMENT",3,10,"18¡C","9¡C","14¡C","Midnight","Fall"
"2099","10/15/2016","9:10",1,11102,40.7719846,-73.9188971,"HOYT AVENUE NORTH","28 STREET",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","DRIVER INATTENTION/DISTRACTION",9,10,"18¡C","9¡C","14¡C","Morning","Fall"
"2100","10/16/2016","0:10",3,10003,40.7297518,-73.9897315,"","",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","TURNING IMPROPERLY",0,10,"18¡C","9¡C","14¡C","Midnight","Fall"
"2101","10/16/2016","19:10",3,10033,40.8519622,-73.9348126,"","",1,0,0,0,1,0,0,0,"SPORT UTILITY/STATION WAGON","BICYCLE","TRAFFIC CONTROL DISREGARDED",19,10,"18¡C","9¡C","14¡C","Evening","Fall"
